"","Study_ID","Author_year","Paper_title","Publication_year","Journal","Country_firstAuthor","Review_type_claimed","Systematic_approach","Protocol","Meta_analysis","PFAS_focus","PFAS_one_many","MeSH_terms","Outcomes_PECOS","Outcomes","Outcome_category","Human_animal_environment","Lab_domestic_wildlife_mixed","Species_one_many","Environment_type","Study_inclusion_start","Study_inclusion_end","N_studies","Reporting_guideline","COI_statement","COI_present","Funding_statement","No_profit_funding","Industry_funding","Raw_data","Analysis_code","DOI","Species_scientific_name","Species_common_name","Class_scientific_name","PFAS_type","PFAS_abbreviations","PFAS_full_namee","PFAS_CAS_no","PFAS_group","PFAS_carbon_chain","Legacy_novel"
"11","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"12","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"PFHpS","PFHpS","Perfluoroheptane sulfonic acid","375-92-8","Perfluoroalkane sulfonic acids (PFSA)",7,"legacy"
"13","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"14","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"PFDS","PFDS","Perfluorodecane sulfonic acid","335-77-3","Perfluoroalkane sulfonic acids (PFSA)",10,"legacy"
"15","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"FOSA","FOSA/PFOSA","Perfluorooctanesulfonamide","754-91-6","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"16","S_002","Winkens_2017","Early life exposure to per- and polyfluoroalkyl substances (PFASs): A critical review",2017,"emerging contaminants","Sweden","critical review","No","No","No","Yes","Multiple","Humans; Child; Infant; Adult; Female; Pregnancy; perfluorooctane sulfonic acid; perfluorooctanoic acid; Fluorocarbons; Prenatal Exposure Delayed Effects; Breast Feeding; Biological Monitoring; Birth Cohort; Cross-Sectional Studies; Placenta; Dust; Body Weight; Eating","No","Early life exposure","Human Health Outcomes","Humans",NA,NA,NA,NA,NA,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1016/j.emcon.2017.05.001",NA,NA,NA,"NMeFOSA","NMeFOSA","N-methyl fluorooctane sulfonamide","31506-32-8","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"17","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFBA","PFBA","Perfluorobutanoic/ perfluorobutyric acid","375-22-4","Perfluoroalkyl carboxylic acids (PFCA)",3,"legacy"
"18","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFHxA","PFHxA","Perfluorohexanoic acid","307-24-4","Perfluoroalkyl carboxylic acids (PFCA)",6,"legacy"
"19","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFHpA","PFHpA","Perfluoroheptanoic acid","375-85-9","Perfluoroalkyl carboxylic acids (PFCA)",7,"legacy"
"20","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"21","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFNA","PFNA","Perfluorononanoic acid","375-95-1","Perfluoroalkyl carboxylic acids (PFCA)",9,"legacy"
"22","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFDA","PFDcA/ PFDeA/ PFDcA","Perfluorodecanoic acid","335-76-2","Perfluoroalkyl carboxylic acids (PFCA)",10,"legacy"
"23","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFUnDA","PFUnDA/PFUnA/ PFUA/ PFUdA","Perfluoroundecanoic acid","2058-94-8","Perfluoroalkyl carboxylic acids (PFCA)",11,"legacy"
"24","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFDoDA","PFDoA/PFDoDA","Perfluorododecanoic acid","307-55-1","Perfluoroalkyl carboxylic acids (PFCA)",12,"legacy"
"25","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFBS","PFBS/ PFBuS","Perfluorobutane sulfonic acid","375-73-5","Perfluoroalkane sulfonic acids (PFSA)",4,"legacy"
"26","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"27","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFHpS","PFHpS","Perfluoroheptane sulfonic acid","375-92-8","Perfluoroalkane sulfonic acids (PFSA)",7,"legacy"
"28","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"29","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"6:2 FTS/FTSA","6:2 FTS/FTSA","h,1h,2h,2h-Perfluorooctane sulfonic acid","27619-97-2","Fluorotelomer Sulfonates (FTSs)",8,"novel"
"30","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"8:2 FTS/FTSA","8:2 FTS/FTSA","2-(Perfluorooctyl)ethane-1-sulfonic acid","39108-34-4","Fluorotelomer Sulfonates (FTSs)",10,"novel"
"31","S_003","Stanifer_2018","Perfluorinated Chemicals as Emerging Environmental Threats to Kidney Health - A Scoping Review",2018,"clinical journal of the american society of nephrology","USA","scoping review","Yes","No","No","Yes","Multiple","Environmental Exposure / adverse effects*; Environmental Pollutants / adverse effects*; Fluorocarbon Polymers / adverse effects*; Humans; Kidney Diseases / chemically induced*","No","Kidney health","Human Health Outcomes","Humans",NA,NA,NA,1990,2018,74,"No","No",NA,"No",NA,NA,"No","No","10.2215/CJN.04670418",NA,NA,NA,"6:2 Cl-PFESA","6:2 Cl-PFESA (F-53B)","6:2 Chlorinated polyfluoroalkyl ether sulfonate","73606-19-6","Perfluoroalkyl ether sulfonic acids",8,"novel"
"32","S_004","Ballesteros_2017","Exposure to perfluoroalkyl substances and thyroid function in pregnant women and children: A systematic review of epidemiologic studies",2017,"environment international","Spain","systematic review","Yes","No","No","Yes","Multiple","Adolescent; Alkanesulfonic Acids / toxicity; Caprylates / toxicity*; Child; Environmental Exposure*; Environmental Pollutants / toxicity*; Female; Fluorocarbons / toxicity*; Humans; Male; Pregnancy; Thyroid Gland / drug effects*","Yes","TH levels (thyroid-stimulating hormone [TSH], total triiodothyronine [TT3], free T3 [FT3], thyroxine [T4], and free T4 [FT4]) or thyroid dysfunctions","Metabolic and Endocrine Health","Humans",NA,NA,NA,NA,2015,10,"Yes","Yes","No","No",NA,NA,"No","No","10.1016/j.envint.2016.10.015",NA,NA,NA,"PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"33","S_004","Ballesteros_2017","Exposure to perfluoroalkyl substances and thyroid function in pregnant women and children: A systematic review of epidemiologic studies",2017,"environment international","Spain","systematic review","Yes","No","No","Yes","Multiple","Adolescent; Alkanesulfonic Acids / toxicity; Caprylates / toxicity*; Child; Environmental Exposure*; Environmental Pollutants / toxicity*; Female; Fluorocarbons / toxicity*; Humans; Male; Pregnancy; Thyroid Gland / drug effects*","Yes","TH levels (thyroid-stimulating hormone [TSH], total triiodothyronine [TT3], free T3 [FT3], thyroxine [T4], and free T4 [FT4]) or thyroid dysfunctions","Metabolic and Endocrine Health","Humans",NA,NA,NA,NA,2015,10,"Yes","Yes","No","No",NA,NA,"No","No","10.1016/j.envint.2016.10.015",NA,NA,NA,"PFNA","PFNA","Perfluorononanoic acid","375-95-1","Perfluoroalkyl carboxylic acids (PFCA)",9,"legacy"
"34","S_004","Ballesteros_2017","Exposure to perfluoroalkyl substances and thyroid function in pregnant women and children: A systematic review of epidemiologic studies",2017,"environment international","Spain","systematic review","Yes","No","No","Yes","Multiple","Adolescent; Alkanesulfonic Acids / toxicity; Caprylates / toxicity*; Child; Environmental Exposure*; Environmental Pollutants / toxicity*; Female; Fluorocarbons / toxicity*; Humans; Male; Pregnancy; Thyroid Gland / drug effects*","Yes","TH levels (thyroid-stimulating hormone [TSH], total triiodothyronine [TT3], free T3 [FT3], thyroxine [T4], and free T4 [FT4]) or thyroid dysfunctions","Metabolic and Endocrine Health","Humans",NA,NA,NA,NA,2015,10,"Yes","Yes","No","No",NA,NA,"No","No","10.1016/j.envint.2016.10.015",NA,NA,NA,"PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"35","S_004","Ballesteros_2017","Exposure to perfluoroalkyl substances and thyroid function in pregnant women and children: A systematic review of epidemiologic studies",2017,"environment international","Spain","systematic review","Yes","No","No","Yes","Multiple","Adolescent; Alkanesulfonic Acids / toxicity; Caprylates / toxicity*; Child; Environmental Exposure*; Environmental Pollutants / toxicity*; Female; Fluorocarbons / toxicity*; Humans; Male; Pregnancy; Thyroid Gland / drug effects*","Yes","TH levels (thyroid-stimulating hormone [TSH], total triiodothyronine [TT3], free T3 [FT3], thyroxine [T4], and free T4 [FT4]) or thyroid dysfunctions","Metabolic and Endocrine Health","Humans",NA,NA,NA,NA,2015,10,"Yes","Yes","No","No",NA,NA,"No","No","10.1016/j.envint.2016.10.015",NA,NA,NA,"PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"36","S_005","Caserta_2011","Environment and womenâ€™s reproductive health",2011,"human reproduction","Italy","systematic review","Yes","No","No","No","Multiple","Endocrine Disruptors / toxicity*; Environmental Monitoring; Epidemiological Monitoring; Female; Humans; Infertility, Female / chemically induced*; Infertility, Female / epidemiology; Maternal Exposure*; Pregnancy; Pregnancy Outcome; Risk Factors","No","Women's reproductive health","Reproductive and Developmental Health","Humans",NA,NA,NA,NA,2010,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1093/humupd/dmq061",NA,NA,NA,"PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"37","S_005","Caserta_2011","Environment and womenâ€™s reproductive health",2011,"human reproduction","Italy","systematic review","Yes","No","No","No","Multiple","Endocrine Disruptors / toxicity*; Environmental Monitoring; Epidemiological Monitoring; Female; Humans; Infertility, Female / chemically induced*; Infertility, Female / epidemiology; Maternal Exposure*; Pregnancy; Pregnancy Outcome; Risk Factors","No","Women's reproductive health","Reproductive and Developmental Health","Humans",NA,NA,NA,NA,2010,NA,"No","No",NA,"Yes","Yes","No","No","No","10.1093/humupd/dmq061",NA,NA,NA,"PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"38","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"39","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFNA","PFNA","Perfluorononanoic acid","375-95-1","Perfluoroalkyl carboxylic acids (PFCA)",9,"legacy"
"40","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFDA","PFDcA/ PFDeA/ PFDcA","Perfluorodecanoic acid","335-76-2","Perfluoroalkyl carboxylic acids (PFCA)",10,"legacy"
"41","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFDoDA","PFDoA/PFDoDA","Perfluorododecanoic acid","307-55-1","Perfluoroalkyl carboxylic acids (PFCA)",12,"legacy"
"42","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFBS","PFBS/ PFBuS","Perfluorobutane sulfonic acid","375-73-5","Perfluoroalkane sulfonic acids (PFSA)",4,"legacy"
"43","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"44","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"45","S_006","Mohanto_2021","Life-Time Environmental Chemical Exposure and Obesity: Review of Epidemiological Studies Using Human Biomonitoring Methods",2021,"frontiers in endocrinology","Japan","review","Yes","No","No","No","Multiple","Adolescent; Adult; Age Factors; Aged; Aging / drug effects; Aging / physiology; Child; Environmental Exposure / adverse effects; Environmental Exposure / statistics & numerical data; Environmental Pollutants / toxicity*; Epidemiologic Studies; Female; Growth and Development / drug effects*; Humans; Male; Obesity / epidemiology*; Obesity / etiology; Pregnancy","No","Obesity","Human Health Outcomes","Humans",NA,NA,NA,2006,2020,106,"No","Yes",NA,"Yes","Yes","No","No","No","10.3389/Ffendo.2021.778737",NA,NA,NA,"FOSA","FOSA/PFOSA","Perfluorooctanesulfonamide","754-91-6","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"46","S_008","Liu_2018","Perfluorooctanoic Acid (PFOA) Exposure in Early Life Increases Risk of Childhood Adiposity: A Meta-Analysis of Prospective Cohort Studies",2018,"international journal of environmental research and public health","China","meta-analysis","Yes","No","Yes","Yes","One","Adiposity / drug effects*; Body Mass Index; Caprylates / toxicity*; Child; Environmental Pollutants / toxicity*; Fluorocarbons / toxicity*; Humans; Models, Statistical; Pediatric Obesity / chemically induced*; Prospective Studies","Yes","Childhood overweight, obesity, or body mass index (BMI)","Human Health Outcomes","Humans",NA,NA,NA,2012,2018,10,"No","Yes","No","Yes","No","No","No","No","10.3390/ijerph15102070",NA,NA,NA,"PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
